"Sl No","Stock","SWOT Weakness","SWOT Threats","SWOT Strengths","SWOT Opportunities","Piotroski Score","Durability Score","Valuation Score","Altman Zscore","Sector Score","Industry Score","EV Per EBITDA Ann ","EBITDA Ann  Margin %","EBITDA Ann ","EBITDA TTM","FC Est  1Q forward EBIT Qtr","PBV Adjusted","Sector PBV TTM","Industry PBV TTM","PEG TTM","Sector PEG TTM","Industry PEG TTM","OPM Ann  %","Net Profit 5Y Growth %","Net Profit 3Y Growth %","Net Profit QoQ Growth %","OPM TTM %","NPM TTM %","Sector Net Profit Growth Qtr QoQ %","Sector Net Profit Growth Ann  YoY %","Industry Net Profit Growth Qtr QoQ %","Industry Net Profit Growth Ann  YoY %","Price To Sales Ann ","Price to Sales TTM","EPS Qtr YoY Growth %","Basic EPS QoQ Growth %","EPS TTM Growth %","Basic EPS TTM","FC Est  1Q fwd Cash EPS Qtr","Promoter holding change QoQ %","Promoter holding pledge percentage % Qtr","Promoter holding latest %","Current Ratio Ann ","Current Ratio TTM","Interest Coverage Ratio Ann ","FC Est  1Q fwd Interest Expense Qtr","Total Debt to Total Equity Ann ","ROCE Ann  %","Sector ROCE","Industry ROCE","ROE Ann  %","Sector ROE","Industry ROE","NSE Code","BSE Code","ISIN"
"62","TD Power Systems","9","2","22","3","6","60","29.67","14.26","51.2","49.49","24.48","19.89","254.41","301.64","","10.2","12.04","9.55","0.88","3.49","3.57","","483.13","147.1","20.21","18.27","13.67","23.52","10.25","45.5","4.63","5.02","6.44","45.83","19.94","53.62","13.33","","-0.01","0","26.87","2.26","","83.18","","0.01","26.91","24.14","21.54","20.29","20.49","18.92","TDPOWERSYS","533553","INE419M01027"
"63","Shipping Corporation","8","1","14","6","8","75","47.83","2.99","52.91","52.89","4.62","34.94","1958.81","1970.96","","1.15","8.89","9.7","-0.57","1.69","0.27","","150.71","-2.5","-46.59","30.54","15.18","0.75","7.1","-24.36","17.54","1.37","1.86","-35.14","-46.58","-21.53","17.26","","0","0","63.75","2.19","","10.51","","0.23","10","14.28","18.26","10.14","30.44","17.65","SCI","523598","INE109A01011"
"64","SBFC Finance","11","3","19","1","5","60","31.67","2.1","50.26","38.95","16.12","68.54","894.57","1092.86","188.26","2.87","6.46","4.06","0.77","2.32","1.41","","874.33","437.49","8.16","68.86","26.65","2.56","11.8","-1.86","1.44","7.34","6.22","31.71","8","30.31","3.85","","-0.16","0","52.82","1.53","","2.13","","1.65","27.43","17.81","34.62","10.81","17.34","14.63","SBFC","543959","INE423Y01016"
"65","Lemon Tree Hotels","13","0","14","5","7","85","36.67","2.89","46.93","48.96","19.19","50.3","647.02","664.41","157.8","7.99","7.01","5.63","1","47.48","51.3","","2161.25","324.83","-9.73","48.65","16.23","87.95","35.57","110.36","39.37","7.91","7.29","18.92","-8.33","44.94","2.78","","0","0","22.28","0.85","","3.06","40","1.46","13.58","13.84","13","16.89","13.11","13.66","LEMONTREE","541233","INE970X01018"
"66","Jubilant Ingrevia","8","0","10","6","7","70","44","4.23","51.56","52.48","19.63","13.33","556.91","602.46","79.57","3.26","6.31","7.89","0.54","19.34","2.44","","151414.46","-47.31","-7.5","13.19","6.75","0.3","28.87","-6.07","12.09","2.46","2.32","17.96","-7.37","64.06","18.08","","0","7.08","45.22","1.32","","10.01","","0.26","10.99","16.66","18.23","8.58","12.97","14.15","JUBLINGREA","543271","INE0BY001018"
"67","Happy Forgings","10","2","14","5","5","65","31.33","18.05","51.2","57.12","16.88","31.52","444.15","453.92","95.3","5.05","12.04","5.85","7.59","3.49","4.63","","","87.95","11.79","29.26","18.87","23.52","10.25","-0.55","4.75","5.26","6.89","2.77","11.76","4.81","28.76","","-0.02","0","78.5","2.81","","58.96","3.25","0.12","19.43","24.14","18.23","14.45","20.49","12.83","HAPPYFORGE","544057","INE330T01021"
"68","Tilaknagar Industries","11","1","13","2","6","65","34","20.93","51.46","47.95","16.65","18.99","272.45","312.21","","4.89","7.93","10.25","0.64","1.46","1.78","","-14.88","408.09","-40.48","18.89","17.54","-10.1","45.32","-20.58","17.81","3.21","6.4","-10.26","-40.7","57","11.02","","-5.49","11.57","31.71","2.81","","22.4","","0.05","25.53","24.97","21.82","26.02","27.07","16.04","TI","507205","INE133E01013"
"69","Godrej Agrovet","11","2","12","6","5","70","48.5","4.26","51.46","51.49","18.57","9.16","859.68","891.12","192.2","5.5","7.93","3.37","2.33","1.46","3.49","","40.34","6.74","-42.32","8.7","4.46","-10.1","45.32","-41.66","9.76","1.55","1.02","-17.64","-42.4","9.83","22.64","","0.12","0","67.65","1","","6.45","38.5","0.54","19.12","24.97","18.81","18.04","27.07","15.23","GODREJAGRO","540743","INE850D01014"
"70","Ingersoll-Rand","10","2","19","1","7","75","30.5","21.82","51.2","47.87","29.25","28.34","378.77","373.95","","15.31","12.04","7.21","3.86","3.49","2.48","","216.22","142.88","2.32","25.26","19.68","23.52","10.25","7.83","51.63","8.45","7.4","0","2.36","9.74","83.83","","0","0","75","2.3","","277.81","","0","57.88","24.14","37.14","43.9","20.49","27.82","INGERRAND","500210","INE177A01018"
"71","Vijaya Diagnostic Centre","13","0","15","6","5","45","26.33","14.18","44.15","48.02","35.29","42.78","291.54","313.87","","11.52","8.43","8.86","4.63","4.59","2.07","","","30.45","12.9","39.81","20.69","16.82","90.18","1.66","32.6","15.16","13.62","2.93","11.97","14.21","14.72","","0","1.48","52.6","1.89","","10.9","","0","19.88","15.63","22.59","17.98","22.02","19.99","VIJAYA","543350","INE043W01024"
"72","Whirlpool","15","0","12","6","7","65","45.83","4.12","46.64","38.5","13.56","9.35","741.11","732.24","14.8","2.45","8.99","10.55","1.76","3.93","7.87","","-26.76","-36.61","-71.64","6.69","4.5","25.77","16.72","-7.75","87.99","1.59","1.28","-20.49","-71.63","16.19","27.6","","-11.24","0","39.76","2.13","","16.54","","0","11.47","24.97","28.93","9.08","20.74","25.06","WHIRLPOOL","500238","INE716A01013"
"73","BlackBuck","8","2","17","6","3","55","34.17","32","52.91","47.23","53.14","30.19","128.88","118.52","","7.62","8.89","6.33","0.18","1.69","0.46","","98.09","96.96","-13.36","27.64","55.61","0.75","7.1","-37.48","221.56","17.63","18.86","109.31","-13.51","184.02","16.27","","-2.07","0","25.12","5.45","","31.64","","0.02","7.48","14.28","11.77","-0.69","30.44","17.96","BLACKBUCK","544288","INE0UIZ01018"
"74","Eureka Forbes","8","1","22","6","7","65","36.83","3.7","46.64","38.5","36.56","11.49","280.15","318.79","53.7","2.24","8.99","10.55","1.09","3.93","7.87","","","6225.28","62.61","11.4","7.19","25.77","16.72","-7.75","87.99","4.31","3.92","30.77","62.31","49.83","9.62","","0","53.66","62.56","0.84","","49.77","1.4","0","4.12","24.97","28.93","3.72","20.74","25.06","EUREKAFORB","543482","INE0KCE01017"
"75","Mahanagar Gas","10","1","9","4","5","55","51.17","4.32","45.6","47.11","7.7","23.9","1736.56","1703.52","224.05","1.64","4.75","4.24","-0.72","2.66","0.7","","","","-39.8","19.61","12.3","-5.25","3.78","-14.26","9.08","1.89","1.28","-32.51","-39.81","-14.38","98.96","","0","0","32.5","1.04","","123.51","3.8","0","21.64","12.33","14.46","17.69","14.71","14.7","MGL","539957","INE002S01010"
"76","Jaiprakash Power","7","1","8","5","6","50","51.17","1.48","45.6","37.69","5.7","38.44","2099.98","1980.62","","0.8","4.75","6.65","-0.32","2.66","5.71","","137.63","656.93","-34.53","31.81","13.5","-5.25","3.78","-22.84","-7.55","1.79","1.85","-4.76","-35.48","-42.56","1.08","","0","72.99","24","2.41","","5.07","","0.44","10.05","12.33","10.82","9.59","14.71","11.8","JPPOWER","532627","INE351F01018"
"77","PCBL","20","2","9","3","5","55","44","1.83","53.25","52.95","15.16","16.46","1384.17","1248.4","153.9","2.64","1.9","2.07","-0.97","0.91","0.97","","51.67","2.01","-34.57","14.33","4.16","5.89","-31.07","9.04","-24.32","1.9","1.22","-50.15","-34.54","-30.31","8.86","","1.97","0","53.38","0.96","","3","","1.46","13.27","10.1","9.37","11.75","9.53","8.92","PCBL","506590","INE602A01031"
"78","Sansera Engineering","8","1","21","1","5","70","37.67","7.93","48.77","50.85","13.87","17.73","535.01","568.61","","3.55","7.12","5.9","1.46","2.94","4.12","","167.92","64.94","15.29","17.07","8.03","235.34","0.52","14.61","2.2","2.5","3.3","23.24","15.02","28.11","40.08","","-0.06","0","30.18","2.55","","7.64","","0.11","11.41","20.66","18.62","7.82","18.57","14.6","SANSERA","543358","INE953O01021"
"79","Nazara Technologies","18","1","13","0","3","30","27.5","4.91","53.73","38.66","39.21","13.12","213.2","491.59","32.1","3.02","9.84","9.55","-10.54","9.9","2.02","","15033.73","166.97","-154.9","8.6","2.95","-9.63","7.88","-26.1","162.85","5.11","4.94","-127.01","-113.91","-15.85","1.66","","0","55.94","35.46","1.61","","21.45","4.2","0.05","2.73","37.81","11.11","2.64","30.66","8.96","NAZARA","543280","INE418L01047"
"80","Sandur Manganese & Iron ","6","1","14","4","4","50","52","3.74","60.22","46.94","10.42","27.49","861.86","1184.42","","3.54","6.45","4.08","0.24","5.83","0.88","","","","-16.87","24.31","12.9","-12.63","18.76","-37.25","-1.68","2.27","2.21","43.94","-72.28","71.39","12.32","","0","0","74.22","1.16","","7.37","","0.72","18.11","23.41","24.12","17.99","24.83","28.69","","504918","INE149K01016"
"81","IIFL Capital","9","1","16","0","6","50","39.67","2.25","50.26","43.38","3.17","48.21","1159.47","1003.76","","3.7","6.46","14.96","-0.96","2.32","1.35","","204.45","132.75","-51.86","37.47","25.33","2.56","11.8","11.49","23.45","2.8","4.51","-59.22","-52.03","-18.44","18.79","","-0.05","0","30.93","1.39","","6.44","","0.37","42.01","17.81","35.44","28.41","17.34","28.72","IIFLCAPS","542773","INE489L01022"
"82","Rites","11","2","10","4","6","70","38.17","2.87","50.4","50.11","12.04","27.98","620.71","660.94","","3.98","4.14","4.97","4.62","1.42","1.56","","-37.54","-25.48","22.61","24.52","18.82","86.08","78.14","176.35","-0.36","4.84","4.7","34.21","22.16","5.4","8.73","","0","0","72.2","1.53","","107.02","","0","19.06","11.57","15.05","14.57","10.66","13.21","RITES","541556","INE320J01015"
"83","Techno Electric","8","1","9","5","7","65","43","6.69","45.6","53.1","23.18","22","499.21","628.48","","2.7","4.75","2.96","0.74","2.66","1.66","","136.15","60.27","-23.61","14.9","16.69","-5.25","3.78","-0.68","2.34","5.14","3.72","8.76","-23.59","30.14","40.48","","0","0","56.92","4.7","","47.4","","0.01","11.95","12.33","13.1","11.3","14.71","16.72","TECHNOE","542141","INE285K01026"
"84","Titagarh Rail Systems","18","3","6","2","3","40","27","6.63","48.77","33.14","21.22","13.14","508.39","438.47","","4.14","7.12","10.54","-1.53","2.94","2.18","","908.44","84262.61","19.57","10.65","5.76","235.34","0.52","-88.03","20.32","2.77","3.1","-54.42","18.7","-35.32","14.48","","0","0.06","40.46","1.99","","6.95","","0.21","17.96","20.66","16.95","11.13","18.57","20.04","TITAGARH","532966","INE615H01020"
"85","Avanti Feeds","2","0","25","5","7","80","50","10.63","51.46","51.16","14.94","14.22","798.51","934.71","142.6","3.49","7.93","14.28","0.36","1.46","2.6","","","138.67","-14.02","12.5","10.37","-10.1","45.32","-17.43","20.08","2.22","1.76","34.89","-14.06","47.85","45.4","","0","0","43.23","6.6","","354.9","0.9","0","22.89","24.97","21.08","18.88","27.07","15.52","AVANTIFEED","512573","INE871C01038"
"86","HEG","13","0","15","3","6","70","37.33","6.39","51.2","54.72","25.54","17.71","382.68","586.98","","2.25","12.04","3.86","0.98","3.49","0.77","","70.13","-73.31","36.73","10.62","11.04","23.52","10.25","-3.81","-18.38","4.32","4.5","-65.15","36.83","41.78","13.36","","0.35","0","56.13","2.26","","9.76","","0.13","3.99","24.14","12.6","2.58","20.49","9.58","HEG","509631","INE545A01024"
"87","Finolex Industries","12","0","19","6","6","65","38.5","6.25","51.2","48.98","15.53","17.44","722.43","713.88","87.6","1.78","12.04","7.22","-0.55","3.49","1.15","","140.5","-23.9","25.88","11.74","11.79","23.52","10.25","0.35","5.75","2.69","2.59","203.03","25.79","-40.09","7.74","","0","0","52.47","3.56","","24.37","6.5","0.04","9.61","24.14","18.58","13.12","20.49","15.29","FINPIPE","500940","INE183A01024"
"88","Thangamayil Jewellery","9","0","24","5","4","65","37.5","8.23","47.61","53.11","30.03","4.57","224.68","419.72","111","9.09","16.3","22.4","0.41","3.03","2.65","","160.01","207.99","79.08","5.8","3.41","4.96","-13.36","23.87","25.3","1.27","1.51","91.97","79.12","108.05","77.3","","0","0","61.56","1.72","","5.47","18.8","0.68","16.6","27.03","33.13","10.76","21.4","25.4","THANGAMAYL","533158","INE085J01014"
"89","RailTel Corporation","6","1","13","5","6","65","36.83","3.41","60.72","60.2","15.14","17.45","607.01","631.78","","5.03","9.49","9.67","1.45","0.28","0.15","","116.7","43.9","15.08","15.14","8.5","106.81","120","44.44","77.94","2.79","2.82","4.87","15.05","22.87","9.99","","0","0","72.84","1.29","","195.18","","0","19.2","16.03","14.76","14.99","24.88","23.14","RAILTEL","543265","INE0DD101019"
"90","Cupid","9","2","15","1","3","45","18.5","216.51","52.35","54.29","26.79","33.44","61.39","89.39","","27.93","21.92","14.96","","8.37","9.15","","","","60.79","28.18","24.97","3.45","15.9","-1.4","17.07","9.27","43.08","143.24","60.71","","2.3","","0","19.04","45.55","13.3","","29.92","","0.04","16.23","36.8","32.71","11.94","36.3","28.61","CUPID","530843","INE509F01029"
"91","Cemindia Projects","10","3","15","6","6","75","43.17","3.52","50.4","50.11","10.61","10.15","924.21","971.95","200.8","5.22","4.14","4.97","0.77","1.42","1.56","","763.73","441.83","-21.54","9.55","4.72","86.08","78.14","176.35","-0.36","1.05","1.13","49.64","-21.53","30.96","25.93","","0","0","67.46","1.14","","4.04","54.9","0.51","36.08","11.57","15.05","20.33","10.66","13.21","CEMPRO","509496","INE686A01026"
"92","Rubicon Research","4","0","17","4","7","","3.33","","52.19","52.37","","20.85","267.89","","","16.63","7.07","7.21","","2.45","2.45","","","","24.37","","","12.84","36.79","12.65","37.81","","","53.74","24.2","","","","","0","59.99","1.35","","7.28","","0.73","34.76","22.64","23.07","24.83","17.45","17.79","RUBICON","544578","INE506V01022"
"93","Gravita","15","2","14","5","6","80","39.5","17.92","60.22","65.64","30.66","11.26","435.92","518.43","","4.79","6.45","21.11","0.85","5.83","1","","841.52","124.11","1.75","10.04","9.25","-12.63","18.76","46.78","33.57","3.48","2.62","18.15","1.75","33.47","51.76","","0","0","55.88","8.43","","10.05","6","0.14","17.82","23.41","60.67","15.09","24.83","72.89","GRAVITA","533282","INE024L01027"
"94","Privi Speciality ","4","0","32","6","8","85","37.17","5.63","51.56","52.48","16.36","22.56","474.16","585.61","","8.76","6.31","7.89","0.43","19.34","2.44","","28.05","92.03","51.64","23.89","11.39","0.3","28.87","-6.07","12.09","3.17","4.64","110.32","51.67","95.23","68.3","","-9.29","0","60.6","1.24","","5.4","27.5","1.02","20.29","16.66","18.23","16.94","12.97","14.15","PRIVISCL","530117","INE959A01019"
"95","Finolex Cables","10","1","16","4","5","60","38","10.32","46.64","50.54","18.73","13.88","738.7","781.15","137.6","1.91","8.99","7.72","-3.3","3.93","0.94","","79.23","16.96","0.01","10.64","11.97","25.77","16.72","0.87","12.33","2.63","1.96","37.87","0","-4.96","43.43","","0","0","35.86","10.48","","442.34","0.5","0","11.67","24.97","23.77","12.75","20.74","17.54","FINCABLES","500144","INE235A01022"
"96","Bata","17","2","10","1","7","65","35.5","4.74","42.15","45.12","18.73","23.01","802.98","768.36","87.29","7.15","16.91","10.7","-1.25","7.44","2.51","","0.52","221.05","-73.28","20.92","4.94","-126.54","-443.74","-35.51","-0.69","4.49","3.16","-73.27","-73.33","-50.96","13.27","","0","0","50.16","1.84","","6.25","35.4","0","14.96","13.41","18.43","20.99","12.2","17.98","BATAINDIA","500043","INE176A01028"
"97","Alivus Life Sciences","7","3","15","5","5","60","40.5","13.38","52.19","52.37","18.35","30.04","717.15","803.25","177.5","3.62","7.07","7.21","0.87","2.45","2.45","","","15.98","15.56","31.09","21.64","12.84","36.79","12.65","37.81","5.54","4.34","9.57","15.57","23.09","44.3","","0","0","74.91","4.97","","297.08","","0","22.32","22.64","23.07","17.23","17.45","17.79","ALIVUS","543322","INE03Q201024"
"98","Elitecon Intl","16","1","13","1","5","60","24.83","145.81","44.28","44.26","151.51","11.47","34.15","63.82","","67.64","6.02","6.35","0.9","8.93","0.87","","348691.99","7319.93","-1.03","7.05","6.81","53.7","37.53","141.6","82.74","17.4","12.56","-99.82","0","205.66","0.37","","0","0","59.43","3.07","","150.92","","0","26.52","13.06","10.77","26.51","14.69","14.93","","539533","INE669R01026"
"99","Cello World","12","1","14","6","5","60","30.67","16.42","46.64","45.47","22.01","25.98","555.06","555.45","103.3","4.8","8.99","6.02","-24.27","3.93","22.26","","","66.09","17.32","22.07","14.73","25.77","16.72","1769.76","-5.54","5.65","4.87","4.88","16.92","-1.36","15.09","","0","0","75","9.31","","382.19","0.1","0","20.26","24.97","22.22","15.63","20.74","17.13","CELLO","544012","INE0LMW01024"
"100","BLS International ","13","2","15","0","5","60","46.83","8.68","31.95","49.49","22.68","32.36","709.84","832.51","","5.21","12.4","9.82","0.42","4.43","4.84","","869.43","356.74","2.47","28.24","22.69","32.26","20.34","-1.83","20.92","7.45","4.18","26.79","2.65","44.12","14.62","","0","0","70.39","2.34","","25.55","","0.12","27.33","22.25","31.43","29.36","22.85","26.89","BLS","540073","INE153T01027"
